"FID_1","FREQUENCY","AGG","AGGLAT","AGGLONG","ERA","SLOPE","REGION","Rowid","X","Y","SRTMv4","H_BIO_1","C_BIO_1","H_BIO_12","C_BIO_12","H_BIO_5","C_BIO_5","H_BIO_6","C_BIO_6","nr_elv_b1","nr_elv_b12","nr_elv_b5","nr_elv_b6"
23,1,"CraneFlat1",37.755589,-119.79805,"H","W","YO",24,17769.59983,-28971.33765,1888.713012,905,978,94124.69531,107080.9688,2396.705566,2369.453857,-342.316162,-144.670043,1737.59627831715,1638.6387987013,1584.86106623586,1768.94098625707
24,1,"DD1",37.90828,-119.3475,"M","W","YO",25,57293.78672,-11818.92875,2960.948974,269,308,90332.74219,97864.17188,2074.735351,2073.061035,-1277.165405,-1129.5802,2103.74008097166,1855.22945484133,2136.91417004049,1840.83037156704
25,1,"DeM1",37.89922,-119.3477,"M","W","YO",26,57283.15555,-12826.19792,2865.740722,280,325,85210.375,91634.44531,2118.871826,2116.027587,-1299.520996,-1144.626831,578.740470397405,690.38342810723,476.722491909385,839.316045380875
26,3,"DL1",38.172967,-119.594753,"M","W","YO",27,35458.17795,17483.98356,2863.664062,204,262,142809.6406,167365.6094,1914.298706,1900.536987,-1223.787109,-1067.868286,1845.96526655897,1366.95623987034,1845.00081037277,1833.29102667745
27,2,"DryCreek1",37.934652,-118.935186,"H","E","YO",28,93462.79801,-8559.538261,2069.774169,714,821,35528.92969,37235.55859,2845.821044,2865.792968,-1075.453735,-850.278015,1731.60809716599,1299.4788961039,1717.50769230769,1833.42603071948
28,2,"ElPortal1",37.67989,-119.783175,"H","W","YO",29,19097.61283,-37383.61693,843.344055,1434,1494,83690.375,92240.01563,3412.660644,3382.577148,-71.095497,138.318679,2819.48830935252,2814.5497523638,3135.71524966262,2744.62213225371
29,6,"ElPortal2",37.673726,-119.793537,"H","W","YO",30,18186.4915,-38070.88133,586.635559,1490,1556,79792.77344,87940.63281,3512.336914,3470.39746,-37.708454,159.383911,210.732400722022,654.023455119531,546.647111913357,479.078351449275
30,1,"ElPortal3",37.688188,-119.764217,"H","W","YO",31,20765.00811,-36457.17632,1202.030395,1272,1317,87408.75781,96466.98438,3175.4104,3138.134765,-196.81665,19.502685,857.444194419442,561.527051397656,321.777426636569,1218.03692030617
31,2,"F1",37.70369,-119.740075,"M","W","YO",32,22886.30762,-34728.32369,1340.642944,1112,1157,89585.92188,99743.27344,2962.934326,2924.101562,-341.214508,-120.847442,2631.71762589928,1724.23730337079,2445.72694556905,2885.12359550562
32,1,"FD1",37.87649,-119.41609,"M","W","YO",33,51293.0987,-15392.12852,2553.576416,364,403,85467.66406,95546.05469,2158.646484,2152.172607,-1218.135375,-1065.963134,3221.59217625899,1953.43480215827,3205.82014388489,3387.64144144144
33,1,"FM1",37.56624,-119.86851,"M","W","YO",34,11599.41086,-50031.40556,1267.764282,1273,1316,97234.53125,106585.7031,3165.615478,3124.729248,-157.381622,73.699043,3479.26261261261,2297.57207207207,3470.04187303017,3491.99144914491
34,2,"FM2",37.579037,-119.88213,"M","W","YO",35,10396.2695,-48610.4036,1154.251586,1226,1283,96551.9375,105726.7266,3170.468261,3133.410644,-274.519378,-21.988712,2278.200270027,1826.28115159694,2337.55465587045,2049.29792979298
35,1,"FM3",37.54498,-119.83822,"M","W","YO",36,14275.21812,-52390.64124,1122.154663,1315,1309,95427.57031,104133.4375,3251.941162,3204.319824,-136.533828,14.699431,1744.38631247186,548.309674502712,1690.85791366906,1895.93369418133
36,10,"GA1",37.9117,-119.42495,"M","W","YO",37,50491.08489,-11482.77051,2371.779541,349,403,86457.14844,97418.66406,2155.159423,2149.37915,-1279.970581,-1120.037719,3518.75855855856,1516.07149280576,3416.61306306306,3496.15481548155
37,3,"GemLake1",37.75857,-119.1594,"H","E","YO",38,73957.05133,-28331.01197,2773.482421,417,444,85888.35938,73719.72656,2095.282958,2057.943603,-1045.639648,-850.322937,3520.77117117117,1517.69438202247,3415.31486486486,3497.26687668767
38,3,"GlenAulin1",37.91206,-119.42135,"H","W","YO",39,50806.92026,-11440.82799,2386.251464,349,403,86457.14844,97418.66406,2155.159423,2149.37915,-1279.970581,-1120.037719,3292.2465137202,1583.48741007194,3027.02607913669,3481.8298829883
39,1,"GlenAulin2",37.928858,-119.461163,"H","W","YO",40,47300.74262,-9594.077914,1970.915893,594,658,94637.92188,109914.8203,2442.889648,2433.516113,-1030.613037,-838.581298,2985.02921348315,1609.44154676259,2784.02741573034,3235.68738738739
40,1,"GM1",38.16254,-119.60461,"M","W","YO",41,34600.57971,16321.22991,2744.548828,200,265,139319.2656,162147.7969,1858.423095,1847.792114,-1271.871459,-1097.361694,1054.49819981998,1624.95546558704,998.736367733213,1151.3802880288
41,2,"HappyIsles1",37.7316,-119.561,"H","W","YO",42,38638.5657,-31567.5837,1229.779174,1115,1195,86798.86719,97426.11719,3147.343017,3107.548095,-486.125793,-273.356201,3527.38423423423,2455.14362899595,3516.56325979289,3459.05763169743
42,2,"HG1",37.76525,-119.86233,"M","W","YO",43,12112.40132,-27907.48735,1683.599853,1034,1120,106599.0938,118400.2578,2605.692382,2576.558593,-212.4505,4.051954,3557.37775776677,2311.27702702703,3528.76316974336,3497.26687668767
43,1,"HM1",37.79611,-119.86781,"M","W","YO",44,11625.52506,-24477.57045,1423.928588,1032,1075,101904.8594,113132.0156,2870.281494,2845.236816,-399.851837,-205.642257,3286.46018893387,1809.71704903284,3277.53552158273,3296.0545045045
44,2,"IC1",37.77716,-119.566745,"M","W","YO",45,38109.79311,-26505.20927,2223.218017,660,731,109548.4922,127374.1953,2348.141113,2312.527099,-812.98529,-594.428161,2801.94019784173,1248.69064748201,2837.96898876404,2881.99101123595
45,1,"IndianCanyon1",37.77432,-119.56902,"H","W","YO",46,37911.12301,-26821.83163,2195.465087,660,731,109548.4922,127374.1953,2348.141113,2312.527099,-812.98529,-594.428161,1768.80521817364,532.558265582656,1715.00269784173,1898.32701849346
46,1,"JR1",37.88358,-119.3634,"M","W","YO",47,55916.14806,-14574.18092,2684.932128,227,290,74012.39063,78900.59375,2129.394042,2123.187011,-1426.384765,-1250.053588,3146.43415730337,1514.55146067416,3162.62095323741,3209.08055805581
47,7,"KM1",38.122007,-119.48195,"M","W","YO",48,45358.73357,11867.12551,2867.497558,195,243,123721.9766,146102.2188,1891.305908,1892.889648,-1324.286376,-1173.828247,2111.61690647482,538.821911632101,2061.42176258993,2233.41036036036
48,3,"LaGrange1",37.6661,-120.469857,"H","W","YO",49,-41388.16829,-38835.8786,52.148532,1587,1676,32244.25977,37442.61719,3523.817871,3484.580078,189.601638,317.582977,2111.61690647482,538.821911632101,2061.42176258993,2233.41036036036
121,6,"LC1",37.779085,-119.26102,"M","W","YO",122,64998.94942,-26124.97422,2934.682617,193,246,93201.42188,81970.78125,2046.084716,2028.053344,-1422.824462,-1253.752441,2744.61673414305,2051.78642086331,2624.87365107914,3124.11685393258
122,12,"LC2",37.769127,-119.256857,"M","W","YO",123,65373.78031,-27229.07657,3093.500488,171,220,99723.08594,88826.21094,1875.116699,1856.120605,-1333.877197,-1153.829223,2078.1910971223,2094.47526978417,1950.32147681225,2275.17305092384
123,10,"LC3",37.761643,-119.25687,"M","W","YO",124,65379.1579,-28061.03165,3207.703857,89,169,102022.9219,91712.85938,1805.131958,1786.935913,-1432.979736,-1184.516479,3517.65585585586,2452.5920756416,3414.58333333333,3491.99144914491
124,1,"LG1",37.6248,-120.56688,"M","W","YO",125,-49962.19873,-43380.22409,75.954933,1582,1687,33612.93359,38703.55078,3537.222656,3497.055175,184.851943,330.962738,2536.9002247191,1371.54001798561,2458.91591726619,2585.63501350135
125,2,"LG2",37.621805,-120.525885,"M","W","YO",126,-46350.89128,-43733.98334,62.527622,1583,1684,33691.94531,38715.125,3541.737548,3499.999023,183.676223,326.012573,2322.52228725799,1507.35836330935,2191.2555105713,2441.7847816299
126,7,"LG3",37.667473,-120.467947,"M","W","YO",127,-41219.16607,-38684.08142,61.717998,1587,1676,32244.25977,37442.61719,3523.817871,3484.580078,189.601638,317.582977,3554.94056731202,2434.23367852319,3527.83656010806,3497.26687668767
127,1,"LM1",37.8827,-119.34655,"M","W","YO",128,57396.79929,-14661.93632,2814.569824,229,292,75305.5,79880.82813,2146.518798,2142.17871,-1433.594726,-1256.304687,1574.80640794224,629.352861649392,1465.23918918919,1203.38658865887
128,10,"LyellCanyon1",37.773896,-119.260877,"H","W","YO",129,65016.02392,-26701.70292,2989.059326,201,247,95869.15625,84681.45313,1950.229003,1931.251586,-1343.833984,-1158.009399,1864.46603688709,2102.51393884892,1798.763619991,2041.16561656166
129,4,"LyellCanyon2",37.764088,-119.25208,"H","W","YO",130,65798.41279,-27785.92377,3282.375732,88,179,99849.28125,87861.55469,1774.356201,1761.84729,-1389.645996,-1167.071655,3199.24505395683,1727.65662921348,3188.25449640288,3166.9379217274
130,3,"MD1",37.75542,-120.08468,"M","W","YO",131,-7449.419691,-29005.7228,867.86444,1164,1276,90329.5625,95565.10156,3184.138916,3224.642578,-321.815032,-91.393218,3072.56808988764,1287.73830935252,3103.85881294964,3118.7806741573
131,1,"MD2",37.74401,-120.03202,"M","W","YO",132,-2816.571086,-30276.98554,725.809326,1293,1384,85288.17969,91110.00781,3260.775634,3290.715576,-181.796356,29.659833,2901.92850719424,1540.36870503597,2782.19505617978,3239.04459459459
132,4,"MercedGrove1",37.748726,-119.83866,"H","W","YO",133,14197.8514,-29741.11915,1625.980346,1047,1129,97710.69531,108779.2422,2548.93164,2523.328857,-157.574707,37.955879,3535.75,2148.52340234023,3481.60333183251,3497.26687668767
133,3,"MercedLake1",37.728064,-119.391793,"H","W","YO",134,53533.22278,-31878.41357,2221.834472,480,529,93077.90625,107857,2393.279785,2376.382812,-1141.077636,-961.436523,1023.30693069307,1502.97347122302,633.468651330627,1184.84878487849
134,1,"MF1",37.84097,-119.49964,"M","W","YO",135,43974.79171,-19382.68985,2938.074462,225,298,133588.3438,160941.2813,1885.226196,1846.341552,-1300.918212,-1109.767333,584.887184115523,669.162162162162,552.163660955816,693.292307692308
135,3,"MG1",37.748264,-119.839376,"M","W","YO",136,14134.9358,-29792.58504,1643.930175,1047,1129,97710.69531,108779.2422,2548.93164,2523.328857,-157.574707,37.955879,2937.74235611511,2117.93294329433,3339.94601889339,2812.92895683453
136,1,"MG2",37.76208,-119.84264,"M","W","YO",137,13845.17726,-28257.19008,1811.206909,978,1061,100465.4766,112088.2422,2488.095947,2464.378173,-239.033691,-33.528793,3144.07370786517,2870.15256525653,3340.2905982906,3177.94736842105
137,4,"ML1",37.729643,-119.392858,"M","W","YO",138,53438.36268,-31703.486,2220.732177,480,529,93077.90625,107857,2393.279785,2376.382812,-1141.077636,-961.436523,3557.37775776677,2596.45438202247,3529.23592976137,3497.26687668767
138,8,"ML2",37.739707,-119.40517,"M","W","YO",139,52347.72463,-30591.5967,2221.366455,481,541,98144.79688,114109.2344,2381.375488,2357.82788,-1136.947143,-904.762329,3411.7454954955,1609.52314606742,3353.94011706439,3423.26756756757
139,1,"MMe1",37.69924,-119.58647,"M","W","YO",140,36412.59576,-35174.97557,2372.22705,614,675,108142.7109,123511.8438,2300.973144,2265.903076,-866.290161,-661.98352,2758.90823211876,1511.83273381295,2638.93435251799,3099.51101123596
140,3,"MMe2",37.666717,-119.594443,"M","W","YO",141,35726.04032,-38793.43611,2197.631347,701,791,93877.30469,108049.6641,2397.054687,2368.425537,-759.744506,-486.771453,992.250787933363,707.958126969833,628.45036101083,1234.29491220171
141,5,"MMe3",37.667798,-119.623188,"M","W","YO",142,33193.47243,-38683.71412,2122.725097,713,787,92628.36719,106895.3984,2432.26123,2403.290039,-738.320373,-493.126678,3556.07789284106,2510.74122412241,3487.41062584421,3497.26687668767
142,1,"MMi1",37.88811,-118.96021,"M","E","YO",143,91323.20439,-13757.53547,2239.271972,619,701,38199.94141,39898.10938,2688.100341,2699.957275,-1031.619995,-883.160827,2993.90112359551,1611.15384615385,2728.06429856115,3265.7518018018
143,4,"MoMe1",37.666373,-119.672113,"M","W","YO",144,28884.36879,-38858.14177,2237.446044,732,784,98006.80469,112573.8906,2383.751464,2352.978759,-657.117675,-457.39685,3284.25775978408,1517.96807553957,2952.31339928058,3493.75832583258
144,1,"MonoCraters2",37.90167,-118.9914,"H","E","YO",145,88567.93586,-12279.79,2167.438476,658,752,38673.89453,40395.68359,2733.632324,2748.060058,-1041.456054,-862.25592,2631.71762589928,1754.38236617184,2799.64988764045,2441.07158937416
145,2,"MonoMeadow1",37.663396,-119.592267,"H","W","YO",146,35919.30745,-39161.79337,2215.834228,701,791,93877.30469,108049.6641,2397.054687,2368.425537,-759.744506,-486.771453,1951.74775179856,702.850067537145,1740.9559154296,2266.11311401532
146,2,"MonoMills1",37.887635,-118.959868,"H","E","YO",147,91353.81946,-13810.0071,2241.196044,619,701,38199.94141,39898.10938,2688.100341,2699.957275,-1031.619995,-883.160827,2192.8703870387,1757.45569050832,2182.8326585695,1986.54795137326
147,1,"MonoPO1",37.990578,-119.141074,"H","E","YO",148,75335.66862,-2526.022269,1952.498046,738,845,39158.34375,40652.29297,2869.86499,2899.581298,-988.755249,-761.694946,1325.0360522758,605.190454750113,1115.84376407024,1264.39666816749
148,1,"MtBullion1",37.50822,-120.043898,"H","W","YO",149,-3873.948296,-56488.34299,660.984069,1485,1533,76405.75781,83499.46875,3480.84375,3428.644042,7.200879,135.308532,1322.80081117621,588.885135135135,1145.19045475011,1291.06576576577
149,2,"MtHoffman1",37.84461,-119.50018,"H","W","YO",150,43925.2015,-18978.29828,3025.731445,225,298,133588.3438,160941.2813,1885.226196,1846.341552,-1300.918212,-1109.767333,1283.20695887935,574.371338440739,1139.76136875281,1201.80693069307
150,3,"PF1",37.808943,-119.568627,"M","W","YO",151,37928.17946,-22972.78621,2480.396484,555,620,116056.0078,135826.7031,2263.177978,2217.767089,-969.369201,-771.700317,1306.5726534296,1672.3208988764,1270.91846846847,1226.6280954525
151,3,"PleasantValley1",37.65638,-120.29042,"H","W","YO",152,-25585.09218,-39979.7843,250.635009,1698,1739,48394.79297,54785.79297,3724.984619,3681.946289,247.009429,310.082,890.210621062106,559.944995491434,286.18747183416,1308.39358337099
152,6,"PleasantValley2",37.64441,-120.30118,"H","W","YO",153,-26537.28026,-41307.47766,334.679077,1702,1730,49659.67578,56169.66797,3693.816894,3650.104736,316.530456,319.29309,3298.13945119208,1656.85617977528,2848.09397482014,3497.26687668767
153,2,"PorcupineFlat1",37.80526,-119.55632,"H","W","YO",154,39012.14014,-23377.21565,2464.142089,567,631,113944.0625,133645.6094,2270.80371,2225.793457,-964.301574,-766.473693,2801.94019784173,2782.46465556056,3071.9631294964,2752.25326135852
154,5,"RC1",38.06129,-119.33899,"M","W","YO",155,57922.40219,5195.447959,3014.393798,151,265,96141.92188,95239.21875,1841.56665,1867.126586,-1258.051147,-1024.005126,254.478949751019,495.800451467269,533.745257452574,415.784975258659
155,1,"S1",37.51121,-120.38391,"M","W","YO",156,-33886.93904,-56088.24732,90.325126,1601,1690,33978.71875,38819.82031,3566.372558,3509.338623,186.526977,316.408203,235.923425464431,619.221418888387,524.250338906462,341.068887888339
156,1,"S2",37.53619,-120.48598,"M","W","YO",157,-42882.4422,-53270.05389,88.903007,1587,1685,32928.5,37749.16797,3544.325195,3496.193847,182.916198,320.347259,857.444194419442,561.527051397656,321.777426636569,1218.03692030617
157,4,"S3",37.529065,-120.35093,"M","W","YO",158,-30968.43294,-54114.69588,114.9561,1625,1709,36669.75781,41788.78125,3606.707763,3550.83789,197.265319,324.729949,1269.81292363308,936.815398469158,1234.00586113616,1197.0733903647
158,5,"S4",37.54692,-120.35495,"M","W","YO",159,-31315.76529,-52128.53853,123.809982,1621,1704,36596.73047,41756.04688,3598.893798,3545.186279,194.603561,320.470825,1269.81292363308,936.815398469158,1234.00586113616,1197.0733903647
159,1,"SalmonRanch1",37.96326,-118.9236,"H","E","YO",160,94443.58365,-5367.999071,2000.827392,714,820,33642.625,35603.02344,2886.442871,2911.365722,-1094.011596,-872.907104,2634.39838129496,1698.77573033708,2445.99955015744,2909.89752808989
160,1,"SilverLake1",37.79923,-119.1213,"H","E","YO",161,77267.1004,-23780.77197,2223.635742,553,632,55255.6875,52439.88672,2553.45288,2534.853759,-1147.204223,-966.735656,3422.42522522523,2123.35688568857,3421.82252252252,3482.80378037804
161,2,"SM1",37.673565,-119.654315,"M","W","YO",162,30449.25495,-38053.07044,2246.844238,687,741,96146.07813,110818.1719,2330.748291,2300.952148,-726.109558,-517.743774,2336.77262494372,1827.32793522267,2406.83085919928,2117.74954954955
162,2,"SN1",37.822,-119.504705,"M","W","YO",163,43540.68002,-21493.83426,2586.786132,475,545,118366.0469,139194.1094,2126.040527,2075.841308,-1049.433593,-844.005859,1574.80640794224,610.437613019892,1527.16118865376,1707.9918845807
163,8,"Snelling1",37.526869,-120.437436,"H","W","YO",164,-38603.66274,-54327.07136,76.903007,1593,1688,33117.97656,37896.43359,3546.760498,3494.455566,193.662948,328.651672,3516.14954954955,1591.31685393258,3435.23828828829,3497.0103510351
264,4,"Sweetwater1",37.588966,-119.881282,"H","W","YO",265,10469.67374,-47506.54922,1067.792114,1291,1316,95871.61719,104917.3047,3236.791503,3203.908447,-194.926803,-3.674052,3292.2465137202,1583.48741007194,3027.02607913669,3481.8298829883
265,1,"TC1",37.81096,-119.71286,"M","W","YO",266,25246.33739,-22796.61703,2142.998779,721,815,111413.1875,127917.2891,2435.171386,2398.457763,-770.468994,-512.280151,1006.98199009455,1599.06882591093,856.282363554353,1120.97209720972
266,3,"TenLakes1",37.903892,-119.525521,"H","W","YO",267,41665.27758,-12399.62651,2727.016845,339,414,120285.1719,142732.0938,2047.015625,2020.185302,-1182.17749,-994.265197,3557.37775776677,2627.40602517986,3529.23592976137,3497.26687668767
267,1,"TF1",37.75456,-119.74298,"M","W","YO",268,22615.20592,-29073.99941,2015.03247,846,921,94488.83594,108349.0078,2436.940917,2403.688476,-498.995208,-285.603271,3310.71614934773,2041.57059352518,3268.48561151079,3494.00270027003
268,2,"TL1",37.90404,-119.533565,"M","W","YO",269,40958.85623,-12386.67906,2864.884033,301,375,119223.1094,140907.0313,2012.623046,1989.346801,-1221.454956,-1037.166992,3557.37775776677,2212.20189274448,3518.1891040072,3497.26687668767
269,1,"TP1",37.90811,-119.26396,"M","W","YO",270,64629.01075,-11784.1115,3148.209228,189,281,89233.3125,74912.71094,1875.687377,1885.910034,-1266.052001,-1026.192016,3555.40702386312,2347.48356596128,3505.12877082395,3497.26687668767
270,3,"TuolumneMeadows1",37.87941,-119.39498,"H","W","YO",271,53145.35244,-15055.90057,2631.701904,303,358,80079.50781,88010.47656,2148.794921,2144.056884,-1309.754394,-1124.735229,2815.4339028777,1515.42760791367,2713.3678057554,3133.92674157303
271,1,"TuolumneMeadows2",37.8785,-119.3665,"H","W","YO",272,55647.64068,-15140.72011,2621.752441,255,317,73277.67188,78695.5625,2151.55664,2146.068359,-1400.133789,-1240.614013,3527.38423423423,2455.14362899595,3516.56325979289,3459.05763169743
272,6,"V1",37.792494,-119.348524,"M","W","YO",273,57292.32273,-24690.81273,3053.6875,198,278,98716.78906,114114.9766,1968.274291,1952.759521,-1330.852172,-1106.196411,2696.69860548808,2093.54181654676,2567.10076473234,3037.75640449438
273,7,"V2",37.79766,-119.335133,"M","W","YO",274,58465.88894,-24108.36395,3179.400634,154,243,106109.5469,120796.7656,1927.890502,1912.882812,-1354.335693,-1117.433837,2063.03462230216,2087.25629496403,1940.30031517335,2275.16403785489
274,3,"Vogelsang1",37.790895,-119.34256,"H","W","YO",275,57818.02476,-24864.94371,3246.115966,190,280,102964.3359,117821.4219,1903.452392,1887.956054,-1321.180419,-1086.425048,2536.9002247191,1371.54001798561,2458.91591726619,2585.63501350135
275,2,"WalkerLake1",37.87338,-119.171,"H","E","YO",276,72824.91184,-15577.42119,2437.754638,401,471,62556.49609,59183.09766,2315.776123,2325.455078,-1203.503295,-1020.30017,1027.90459045905,738.223322827555,650.405953991881,1292.49211356467
276,1,"WarrenFork1",37.95505,-119.2283,"H","E","YO",277,67717.59075,-6541.214569,2772.909912,268,367,68433.84375,60107.72656,1964.956542,1986.936767,-1182.499267,-953.48291,1907.67116509222,2161.09810981098,1835.26654660063,2101.21152115212
277,2,"WB1",37.90766,-119.12214,"M","E","YO",278,77081.63067,-11728.14652,2156.929931,651,751,45223.93359,46187.77734,2681.116943,2700.642822,-1028.372436,-811.719665,2953.23325842697,1799.71460674157,3001.8529676259,2925.49797752809
278,2,"WC1",37.89667,-119.13013,"M","E","YO",279,76391.29769,-12956.28585,2227.444091,662,766,44572.57031,45573.78125,2701.408203,2718.365478,-1032.164794,-827.06903,2898.48741007194,1225.36196043165,2962.26034172662,2933.05168539326
279,2,"WF1",37.954035,-119.22714,"M","W","YO",280,67820.29798,-6653.215984,2772.148681,298,387,64419.36328,56942.23828,2040.688598,2061.716796,-1162.15747,-942.54663,3072.56808988764,1287.73830935252,3103.85881294964,3118.7806741573
280,3,"WF2",37.95899,-119.26701,"M","W","YO",281,64317.48214,-6130.185553,3040.255371,171,283,89125.5,74277.96094,1834.121826,1852.644409,-1213.051879,-968.284057,3104.02426966292,1682.6202247191,3075.70818345324,3284.51621621622
281,6,"WilliamsButte1",37.90891,-119.1053,"H","E","YO",282,78558.91215,-11575.37157,2090.315673,716,834,39594.86328,41195.67188,2769.51831,2791.39331,-1035.835083,-796.212707,727.307068887888,1270.49415467626,290.012167643082,1107.6383265857
282,2,"WL1",37.873067,-119.16297,"M","W","YO",283,73530.59883,-15606.01722,2445.318847,429,501,59515.98828,56778.84375,2379.479003,2385.887695,-1189.151245,-1005.923828,453.275971093044,765.359621451104,577.97419646899,609.880995475113
283,4,"WW1",37.85844,-119.651202,"M","W","YO",284,30647.83771,-17500.2679,2444.234619,580,649,121466.1797,139132.7813,2409.559326,2369.260986,-991.246215,-795.9151,535.769647696477,1135.60494382022,560.12173128945,540.840199185152
284,4,"WW2",37.849072,-119.622823,"M","W","YO",285,33145.45418,-18532.12452,2531.191162,551,619,117957.6172,136599.6094,2347.263183,2312.727294,-1013.781372,-819.971984,3234.33633093525,2905.72232223222,3383.27882882883,3272.48198198198
285,1,"WW3",37.83879,-119.59254,"M","W","YO",286,35811.46111,-19664.12025,2382.757812,618,705,111321.8438,129211.0469,2393.820556,2359.798828,-935.276367,-700.598022,1219.54319312528,691.815599639315,865.127198917456,1661.67102298333
286,2,"YC1",37.850383,-119.576373,"M","W","YO",287,37226.55828,-18369.14753,2278.606689,638,740,110611.8984,129461.6953,2395.388916,2363.631347,-921.145812,-661.555541,2890.2131294964,1614.68120503597,2781.11640449438,3191.53105310531
287,10,"YosemiteValley1",37.749845,-119.590549,"H","W","YO",288,36029.14512,-29551.00483,1222.915405,999,1080,88619.78125,99678.85938,2921.308349,2884.434814,-533.912414,-298.38208,906.985148514852,628.208652546192,239.09553853087,1307.53953908721
288,9,"YosemiteValley2",37.737319,-119.602468,"H","W","YO",289,34986.22495,-30947.92913,1206.646972,1143,1224,86241.40625,96618.11719,3177.998046,3143.524658,-458.309448,-220.364334,1050.26642664266,848.143758449752,851.027063599459,1259.90859972985
289,1,"YosemiteValley3",37.739314,-119.572044,"H","W","YO",290,37662.69277,-30714.49762,1212.533081,1134,1212,85211.57031,95560.78906,3160.210693,3120.664062,-470.472412,-214.3945,3365.57785778578,1583.50629496403,3228.90962230216,3476.54455445545
290,3,"YosemiteValley4",37.7458,-119.6054,"H","W","YO",291,34724.26958,-30006.21121,1411.985351,1046,1123,87626.3125,98428.46094,2964.531494,2926.884521,-477.68161,-247.946746,2623.94649280576,1713.24876293297,2779.15011235955,2466.7196219622
291,1,"YoungLakes1",37.9378,-119.340629,"H","W","YO",292,57874.26106,-8533.18778,3046.679443,191,258,99802.53125,105204.2344,1967.750488,1970.963745,-1331.948486,-1144.927246,1951.74775179856,702.850067537145,1740.9559154296,2266.11311401532
292,1,"YV1",37.71515,-119.665,"M","W","YO",293,29491.78351,-33433.62493,1190.879882,1196,1266,88156.46875,98677.50781,3218.88916,3181.731445,-376.324188,-125.652023,2192.8703870387,1757.45569050832,2182.8326585695,1986.54795137326
293,1,"YV2",37.72193,-119.63632,"M","W","YO",294,32013.6325,-32670.61859,1205.38208,1166,1248,87129.09375,98026.54688,3206.558837,3168.870117,-431.482452,-172.811264,1290.83370989607,587.944144144144,1135.83603603604,1218.55515533543
294,6,"YV3",37.732423,-119.607703,"M","W","YO",295,34527.76967,-31494.11511,1206.646972,1144,1224,86207.77344,96665.03125,3189.4375,3153.274902,-460.672241,-221.398788,1333.24279279279,595.059405940594,1177.27747747748,1242.50270027003
295,4,"YV4",37.742763,-119.58765,"M","W","YO",296,36287.65366,-30337.17393,1208.70874,1150,1235,85908.77344,96147.01563,3245.48291,3205.028564,-478.674224,-237.185516,1312.7646528404,590.138738738739,1145.19045475011,1234.37308730873
296,1,"YV5",37.74053,-119.57217,"M","W","YO",297,37650.99441,-30579.37045,1208.789794,1134,1212,85211.57031,95560.78906,3160.210693,3120.664062,-470.472412,-214.3945,1174.96836873023,765.851284362325,728.412189616253,1233.28905898244
297,1,"YV6",37.73267,-119.55807,"M","W","YO",298,38895.88567,-31447.4387,1226.691894,1115,1195,86798.86719,97426.11719,3147.343017,3107.548095,-486.125793,-273.356201,1226.22161917684,1219.29271582734,1128.83791085097,1234.21611886538
298,2,"YV7",37.753365,-119.54557,"M","W","YO",299,39984.9893,-29141.67132,1255.54895,1099,1158,89308.9375,100565.2422,3051.22998,3010.626464,-465.929168,-298.371002,916.480198019802,564.81551646369,267.488508337089,1289.34176072235
299,1,"YV8",37.75236,-119.58723,"M","W","YO",300,36319.96828,-29270.15697,1321.365966,1040,1108,87660.10938,98230.60156,3040.938476,2996.66455,-517.030273,-291.200134,3298.13945119208,1656.85617977528,2848.09397482014,3497.26687668767
